3.087500000000000244e-01,6.912500000000000311e-01
1.262500000000000011e-01,8.737500000000000266e-01
9.921052055554676619e-01,7.894794444532449162e-03
9.052817989195663939e-01,9.471820108043353670e-02
4.229942922374428926e-01,5.770057077625571074e-01
6.334757186641301052e-01,3.665242813358697838e-01
8.951112215429236629e-01,1.048887784570763232e-01
9.155250024310455093e-01,8.447499756895460177e-02
3.978333333333333166e-01,6.021666666666667389e-01
9.284328237258970828e-01,7.156717627410283389e-02
9.801316224554083023e-01,1.986837754459171851e-02
9.729166666666666519e-02,9.027083333333334458e-01
9.356479103317514312e-01,6.435208966824845778e-02
2.245833333333333293e-01,7.754166666666667540e-01
9.397525784775720981e-01,6.024742152242782561e-02
9.541081628303496043e-01,4.589183716965046511e-02
8.852426473175856181e-01,1.147573526824144374e-01
9.879420310731957811e-01,1.205796892680439589e-02
7.952822723085576362e-01,2.047177276914425303e-01
9.516524781311340719e-01,4.834752186886584480e-02
7.965698198198198909e-01,2.034301801801801368e-01
6.999184394458031200e-01,3.000815605541969355e-01
4.628205682693898315e-01,5.371794317306101130e-01
8.041554726368158601e-01,1.958445273631841121e-01
9.073246678220681094e-01,9.267533217793184896e-02
7.233690476190476337e-01,2.766309523809523663e-01
9.340583376939050053e-01,6.594166230609500856e-02
1.745833333333333126e-01,8.254166666666666874e-01
6.970590527838033124e-01,3.029409472161966321e-01
8.399569701280228395e-01,1.600430298719772160e-01
9.330013077360042040e-01,6.699869226399582378e-02
9.733936018212324681e-01,2.660639817876785107e-02
7.035000000000001252e-01,2.964999999999999858e-01
9.633333333333332638e-01,3.666666666666666685e-02
6.510416666666665186e-01,3.489583333333332593e-01
9.426274821151614525e-01,5.737251788483858223e-02
9.176993583632082618e-01,8.230064163679166878e-02
9.693260281266868894e-01,3.067397187331320080e-02
9.899849723789116984e-01,1.001502762108822525e-02
9.797509805310246067e-01,2.024901946897555635e-02
8.399605294396960131e-01,1.600394705603039036e-01
8.790717152215915542e-01,1.209282847784083903e-01
9.737369536855838836e-01,2.626304631441617882e-02
9.974866548042703451e-01,2.513345195729537341e-03
8.220833333333333881e-01,1.779166666666666397e-01
8.587500000000000133e-01,1.412499999999999867e-01
8.349151953037483587e-01,1.650848046962517246e-01
7.344971264367816666e-01,2.655028735632183889e-01
3.464166666666666505e-01,6.535833333333331829e-01
9.668953477755670711e-01,3.310465222443297745e-02
8.024583333333332735e-01,1.975416666666666710e-01
8.712290954034258572e-01,1.287709045965740318e-01
9.841590359913519048e-01,1.584096400864809864e-02
9.083333333333332149e-02,9.091666666666666785e-01
7.122916666666667673e-01,2.877083333333333437e-01
9.662167997879030912e-01,3.378320021209688800e-02
9.824972436604190174e-01,1.750275633958103469e-02
8.994513801677328502e-01,1.005486198322673441e-01
8.628381003994595178e-01,1.371618996005404267e-01
9.937061771215873751e-01,6.293822878412764533e-03
9.877533493455655789e-01,1.224665065443453736e-02
7.994266177311405430e-01,2.005733822688594847e-01
4.099999999999999201e-01,5.900000000000000799e-01
9.304874277267868310e-01,6.951257227321307186e-02
8.269719353601859835e-01,1.730280646398139333e-01
9.736628283523067751e-01,2.633717164769330474e-02
9.681891316417017279e-01,3.181086835829842474e-02
1.354166666666666852e-01,8.645833333333332593e-01
9.081005244755244732e-01,9.189947552447552681e-02
3.275000000000000133e-01,6.724999999999999867e-01
9.609813213187470282e-01,3.901867868125300648e-02
9.625000000000000222e-02,9.037500000000000533e-01
9.787500000000000089e-01,2.125000000000000153e-02
7.479880952380952852e-01,2.520119047619047703e-01
4.949999999999999956e-01,5.050000000000000044e-01
8.381536622444264450e-01,1.618463377555735550e-01
1.474999999999999922e-01,8.525000000000000355e-01
8.359351726694658202e-01,1.640648273305341520e-01
9.032698259160295562e-01,9.673017408397069361e-02
3.545833333333333059e-01,6.454166666666665275e-01
7.109405733869250676e-01,2.890594266130748213e-01
9.974801742027339380e-01,2.519825797265984844e-03
9.385410198822594641e-01,6.145898011774059838e-02
2.252083333333333159e-01,7.747916666666667673e-01
6.444142019328191751e-01,3.555857980671810470e-01
7.433333333333334014e-01,2.566666666666666541e-01
9.630922773723518127e-01,3.690772262764813877e-02
9.594524721545008017e-01,4.054752784549908035e-02
9.567168876738491035e-01,4.328311232615088266e-02
8.765557721652474932e-01,1.234442278347524929e-01
7.127694496940434332e-01,2.872305503059565113e-01
8.556175149700596672e-01,1.443824850299401108e-01
5.552916666666666279e-01,4.447083333333333166e-01
9.668981481481481177e-01,3.310185185185185452e-02
9.476431194546098835e-01,5.235688054539022057e-02
6.741666666666666918e-01,3.258333333333333637e-01
9.712239072762879344e-01,2.877609272371205174e-02
1.148333333333333428e-01,8.851666666666665462e-01
2.160833333333333495e-01,7.839166666666664840e-01
8.141666666666667052e-01,1.858333333333333504e-01
9.670225840017431240e-01,3.297741599825688985e-02
7.077867890016521502e-01,2.922132109983479054e-01
8.244719733680530016e-01,1.755280266319468319e-01
9.332515211166786395e-01,6.674847888332140211e-02
8.171539520481039265e-01,1.828460479518961290e-01
8.145448213103558821e-01,1.854551786896440624e-01
9.566520579671425883e-01,4.334794203285743247e-02
9.077019912072850083e-01,9.229800879271481129e-02
8.818170078997029648e-01,1.181829921002968686e-01
8.636446970907007969e-01,1.363553029092992308e-01
9.122586419062638230e-01,8.774135809373601047e-02
9.916578118850847279e-01,8.342188114915386615e-03
8.568578767123287143e-01,1.431421232876712302e-01
9.313417800565305660e-01,6.865821994346940627e-02
8.978612152173053307e-01,1.021387847826946554e-01
9.890997899159663653e-01,1.090021008403361212e-02
8.975113179428747534e-01,1.024886820571251217e-01
6.987499999999999822e-01,3.012500000000000178e-01
7.859881255479121975e-01,2.140118744520876914e-01
8.737293807809848323e-01,1.262706192190150289e-01
9.730933008715745292e-01,2.690669912842546738e-02
1.731666666666666354e-01,8.268333333333331980e-01
1.837916666666666865e-01,8.162083333333335355e-01
8.850213616356691348e-01,1.149786383643310178e-01
8.795452672636377978e-01,1.204547327363621328e-01
8.626214553990610989e-01,1.373785446009389843e-01
8.737263994000401546e-01,1.262736005999598732e-01
9.790788730834776299e-01,2.092112691652236664e-02
7.926866722661712883e-01,2.073133277338285174e-01
8.936624617737003451e-01,1.063375382262996965e-01
8.085225826972011198e-01,1.914774173027989912e-01
7.236453620714183854e-01,2.763546379285816146e-01
9.298207042220767438e-01,7.017929577792318685e-02
4.251666666666667482e-01,5.748333333333331963e-01
9.655241058122734366e-01,3.447589418772684100e-02
9.472374885728792604e-01,5.276251142712090614e-02
5.454166666666666607e-01,4.545833333333332837e-01
6.818750000000000089e-01,3.181249999999999911e-01
2.554166666666666807e-01,7.445833333333333748e-01
9.481027651584316152e-01,5.189723484156877342e-02
9.639166666666666439e-01,3.608333333333332837e-02
6.379031531531531574e-01,3.620968468468468426e-01
1.456250000000000044e-01,8.543749999999999956e-01
7.902913533834585724e-01,2.097086466165413721e-01
9.096383630156240629e-01,9.036163698437588154e-02
9.533056450616436139e-01,4.669435493835636525e-02
7.012500000000000400e-01,2.987499999999999600e-01
6.747916666666666785e-01,3.252083333333332660e-01
7.667001311490615478e-01,2.332998688509383689e-01
9.582046385327634974e-01,4.179536146723647483e-02
8.883333333333333082e-01,1.116666666666666641e-01
8.781948477247391027e-01,1.218051522752609528e-01
4.733267587113741959e-01,5.266732412886259151e-01
8.997101312002443452e-01,1.002898687997554467e-01
8.909919201071064832e-01,1.090080798928934058e-01
7.042727272727272725e-01,2.957272727272727830e-01
9.698529411764705843e-01,3.014705882352941221e-02
7.856210380348653821e-01,2.143789619651347012e-01
7.660785322554385379e-01,2.339214677445615453e-01
9.937500000000000222e-01,6.250000000000000347e-03
9.861527889319166018e-01,1.384721106808355778e-02
7.337733629918945510e-01,2.662266370081053934e-01
7.299296055631555591e-01,2.700703944368444964e-01
9.249999999999998501e-02,9.074999999999998623e-01
9.962018628635601614e-01,3.798137136439839068e-03
9.937423693246851819e-01,6.257630675314765183e-03
7.797071148378793559e-01,2.202928851621206163e-01
8.994466318301218566e-01,1.005533681698782406e-01
6.205385963524261417e-01,3.794614036475739138e-01
9.610957285089039015e-01,3.890427149109618871e-02
9.270340909432980281e-01,7.296590905670204130e-02
9.155760764392840700e-01,8.442392356071602710e-02
7.972581845238094767e-01,2.027418154761904678e-01
9.427292078392622843e-01,5.727079216073780593e-02
9.589911452184179952e-01,4.100885478158205338e-02
1.969583333333333186e-01,8.030416666666664316e-01
7.134088827838828140e-01,2.865911172161172416e-01
8.877613118294840344e-01,1.122386881705158546e-01
9.898191287878788103e-01,1.018087121212121228e-02
6.216666666666665897e-01,3.783333333333332993e-01
9.874859768399815163e-01,1.251402316001849237e-02
8.372578828828829423e-01,1.627421171171170855e-01
8.270616846939736755e-01,1.729383153060263245e-01
9.725000000000000311e-01,2.750000000000000014e-02
9.824789007160878995e-01,1.752109928391205190e-02
8.670634259579272918e-01,1.329365740420727637e-01
6.135416666666666519e-01,3.864583333333332926e-01
7.234325542223379868e-01,2.765674457776620132e-01
9.912165972658332214e-01,8.783402734167012824e-03
6.683258145363408786e-01,3.316741854636592324e-01
9.561936320689692348e-01,4.380636793103070969e-02
4.016666666666666163e-01,5.983333333333333837e-01
9.062447641944357812e-01,9.375523580556421877e-02
9.505797068173046371e-01,4.942029318269540450e-02
9.069947461736582728e-01,9.300525382634169946e-02
9.547499999999999876e-01,4.525000000000000550e-02
8.020416666666666528e-01,1.979583333333333195e-01
9.781388083623228091e-01,2.186119163767710066e-02
3.504166666666667096e-01,6.495833333333334014e-01
9.845833333333332549e-01,1.541666666666666706e-02
9.827482740766311231e-01,1.725172592336900179e-02
9.305824633257755440e-01,6.941753667422435881e-02
1.154166666666666813e-01,8.845833333333333881e-01
8.132056233524822542e-01,1.867943766475176626e-01
8.983267370272648433e-01,1.016732629727352816e-01
8.315912448145248437e-01,1.684087551854751563e-01
7.883333333333333304e-01,2.116666666666666696e-01
8.027334669136481082e-01,1.972665330863521138e-01
7.841289083200848609e-01,2.158710916799152224e-01
8.140067856317856343e-01,1.859932143682143657e-01
9.714107715285267286e-01,2.858922847147339283e-02
8.955157564002189652e-01,1.044842435997810209e-01
9.337159333160909291e-01,6.628406668390927903e-02
7.906425690566361020e-01,2.093574309433639535e-01
9.510767937439925657e-01,4.892320625600728168e-02
9.391666666666665941e-01,6.083333333333333648e-02
9.017509897931966778e-01,9.824901020680336383e-02
9.298081337367295474e-01,7.019186626327029999e-02
9.607229999511655016e-01,3.927700004883455387e-02
9.490577836344651352e-01,5.094221636553496191e-02
6.526293712750812492e-01,3.473706287249185287e-01
7.823958333333332904e-01,2.176041666666666818e-01
9.370807141609917013e-01,6.291928583900820160e-02
8.949845679012345956e-01,1.050154320987654460e-01
6.738977272727272316e-01,3.261022727272726573e-01
8.924336715160796629e-01,1.075663284839203787e-01
9.724406139606872612e-01,2.755938603931282205e-02
6.531921884718525639e-01,3.468078115281474361e-01
8.996596835127373959e-01,1.003403164872625347e-01
9.259646086559876199e-01,7.403539134401244948e-02
9.731452818461561183e-01,2.685471815384399621e-02
8.858273453093812311e-01,1.141726546906187550e-01
6.914583333333332860e-01,3.085416666666666585e-01
9.164109589041096182e-01,8.358904109589040954e-02
9.500102823174890743e-01,4.998971768251084941e-02
8.815121162488361861e-01,1.184878837511637306e-01
9.791666666666666574e-02,9.020833333333332371e-01
1.343333333333333324e-01,8.656666666666665844e-01
7.514583333333334503e-01,2.485416666666666885e-01
8.262013033175356069e-01,1.737986966824644208e-01
9.343407585465550724e-01,6.565924145344487206e-02
9.558823236232292242e-01,4.411767637677081050e-02
8.489996498599439168e-01,1.510003501400560277e-01
8.792711909034083284e-01,1.207288090965915328e-01
8.216666666666665453e-01,1.783333333333333159e-01
8.878135983821451305e-01,1.121864016178548695e-01
9.820833333333333082e-01,1.791666666666666408e-02
9.590443697303185910e-01,4.095563026968136733e-02
7.625883266956779982e-01,2.374116733043221961e-01
7.671525066499071954e-01,2.328474933500930266e-01
9.637322341895501188e-01,3.626776581044990205e-02
8.625000000000000444e-01,1.375000000000000111e-01
8.907280269514876725e-01,1.092719730485122859e-01
8.470833333333334103e-01,1.529166666666666730e-01
9.433926737877241786e-01,5.660732621227600181e-02
8.566400379443410706e-01,1.433599620556589016e-01
7.978812684365780283e-01,2.021187315634218329e-01
9.644230225744904184e-01,3.557697742550959552e-02
9.816649407432975760e-01,1.833505925670233377e-02
9.349903556165073404e-01,6.500964438349271513e-02
6.986921361282675269e-01,3.013078638717324731e-01
9.824825749219159299e-01,1.751742507808411869e-02
8.248148148148150005e-01,1.751851851851851938e-01
9.105584674909755760e-01,8.944153250902454888e-02
8.473430154898696776e-01,1.526569845101303224e-01
8.870681409114006266e-01,1.129318590885993040e-01
8.603358277389083764e-01,1.396641722610914016e-01
8.926578118850847510e-01,1.073421881149153878e-01
1.788632902458955343e-01,8.211367097541042437e-01
9.200769104110988472e-01,7.992308958890122217e-02
2.889583333333333171e-01,7.110416666666665719e-01
8.327787310876351157e-01,1.672212689123649121e-01
9.518257026580185798e-01,4.817429734198142716e-02
9.169576096419370659e-01,8.304239035806285085e-02
2.974999999999999867e-01,7.025000000000000133e-01
8.228333333333333055e-01,1.771666666666666945e-01
4.279166666666667229e-01,5.720833333333333881e-01
2.677083333333333814e-01,7.322916666666666741e-01
9.970199490052432667e-01,2.980050994756876410e-03
7.947916666666666741e-01,2.052083333333333259e-01
7.427918616744669800e-01,2.572081383255330200e-01
8.907129629629629841e-01,1.092870370370370159e-01
9.411494033936413928e-01,5.885059660635861417e-02
9.043750000000000400e-01,9.562500000000000167e-02
6.385416666666666741e-01,3.614583333333332704e-01
8.824343089948040175e-01,1.175656910051960102e-01
9.241538393235961824e-01,7.584616067640409520e-02
9.358097191276865123e-01,6.419028087231336277e-02
9.697817497851591861e-01,3.021825021484072019e-02
8.361085264680139240e-01,1.638914735319861316e-01
9.157947277023076316e-01,8.420527229769231292e-02
9.493676470588237049e-01,5.063235294117647556e-02
6.110416666666665941e-01,3.889583333333332948e-01
9.824407638672353338e-01,1.755923613276463846e-02
9.335669799897978738e-01,6.643302001020211234e-02
8.159462902632157455e-01,1.840537097367842267e-01
9.618946701284076806e-01,3.810532987159236107e-02
8.137716373870089726e-01,1.862283626129911107e-01
8.818447374384874582e-01,1.181552625615125557e-01
3.189583333333333437e-01,6.810416666666665453e-01
9.158333333333333881e-01,8.416666666666668128e-02
2.725000000000000200e-01,7.275000000000000355e-01
6.812500000000000222e-01,3.187499999999999778e-01
9.660039696010209731e-01,3.399603039897904772e-02
9.674637681159420355e-01,3.253623188405797145e-02
8.699141708488480340e-01,1.300858291511520770e-01
8.225486066133801399e-01,1.774513933866199711e-01
8.769667596120769293e-01,1.230332403879230430e-01
8.946066537445415134e-01,1.053933462554583339e-01
2.293749999999999956e-01,7.706250000000000044e-01
5.691666666666665986e-01,4.308333333333333459e-01
8.425495495495495257e-01,1.574504504504504465e-01
8.658802748075399291e-01,1.341197251924600153e-01
9.047610767701680379e-01,9.523892322983197600e-02
9.830396221348054464e-01,1.696037786519446686e-02
7.285153267973855096e-01,2.714846732026143794e-01
8.499676657673731484e-01,1.500323342326270182e-01
9.332951604554864389e-01,6.670483954451345010e-02
8.561760656159438376e-01,1.438239343840563012e-01
2.947916666666666186e-01,7.052083333333333259e-01
8.752400000000000180e-01,1.247599999999999959e-01
2.051666666666666639e-01,7.948333333333333917e-01
7.335360829511592407e-01,2.664639170488408704e-01
9.578709301028411893e-01,4.212906989715872047e-02
9.683086732283006093e-01,3.169132677169939766e-02
9.313379129722682004e-01,6.866208702773164696e-02
9.212500000000001243e-01,7.875000000000000056e-02
8.735171705460550440e-01,1.264828294539450115e-01
1.802499999999999936e-01,8.197500000000000897e-01
7.320833333333333082e-01,2.679166666666666918e-01
9.215816726846138840e-01,7.841832731538614376e-02
8.783333333333334103e-01,1.216666666666666591e-01
9.456332035211797438e-01,5.436679647882036032e-02
8.989846032306590962e-01,1.010153967693409593e-01
7.503749999999999032e-01,2.496250000000000135e-01
8.737734420251753731e-01,1.262265579748248767e-01
9.530436180946482150e-01,4.695638190535187523e-02
9.924923693246852086e-01,7.507630675314764558e-03
9.291360182643321197e-01,7.086398173566797742e-02
9.362235744596213438e-01,6.377642554037878109e-02
9.803166573129741268e-01,1.968334268702590789e-02
9.319902922092586639e-01,6.800970779074116956e-02
9.962394192950490002e-01,3.760580704951057077e-03
2.016666666666666885e-01,7.983333333333333393e-01
3.918749999999999178e-01,6.081250000000000266e-01
5.684429012345679766e-01,4.315570987654320789e-01
5.681249999999999911e-01,4.318750000000000089e-01
2.941130416130415814e-01,7.058869583869582520e-01
9.692327088719349115e-01,3.076729112806521685e-02
8.639667451269609222e-01,1.360332548730390501e-01
4.929166666666666696e-01,5.070833333333333304e-01
9.660297716512412647e-01,3.397022834875874225e-02
8.719719101123595273e-01,1.280280898876404450e-01
5.435961538461538956e-01,4.564038461538461044e-01
8.996449751275668039e-01,1.003550248724332794e-01
8.342770801960610605e-01,1.657229198039389118e-01
9.580499682463147204e-01,4.195003175368526571e-02
7.726158586583306009e-01,2.273841413416695934e-01
9.452476008375356731e-01,5.475239916246454203e-02
9.241313246020291805e-01,7.586867539797076399e-02
9.945548620351469804e-01,5.445137964853145364e-03
9.811543658652955857e-01,1.884563413470461551e-02
8.761565067918831717e-01,1.238434932081167034e-01
7.816024106602332822e-01,2.183975893397665791e-01
9.657815637882133375e-01,3.421843621178650985e-02
9.041268362045310480e-01,9.587316379546884093e-02
9.974485228328500153e-01,2.551477167150097061e-03
3.372499999999999942e-01,6.627500000000000613e-01
5.538980923694779568e-01,4.461019076305220987e-01
7.647199505091737404e-01,2.352800494908263151e-01
8.262138384944084368e-01,1.737861615055916742e-01
8.127651815954571868e-01,1.872348184045428687e-01
9.655180440953521348e-01,3.448195590464805949e-02
9.762423693246852219e-01,2.375763067531476078e-02
7.129033214709372679e-01,2.870966785290628986e-01
6.969583333333332353e-01,3.030416666666666536e-01
9.806837770585784542e-01,1.931622294142175747e-02
9.691971875297338279e-01,3.080281247026617208e-02
7.459432658390988680e-01,2.540567341609008545e-01
9.287534444601311945e-01,7.124655553986899981e-02
8.413107417414694700e-01,1.586892582585305023e-01
6.914310109289617534e-01,3.085689890710382466e-01
9.824794348885913520e-01,1.752056511140865844e-02
9.454400803255111896e-01,5.455991967448875490e-02
9.499205592757850036e-01,5.007944072421484372e-02
9.664109296578808905e-01,3.358907034211912335e-02
8.351211834367908704e-01,1.648788165632091574e-01
9.858257026580184990e-01,1.417429734198143165e-02
1.987357194504699998e-01,8.012642805495299170e-01
9.930979053031829817e-01,6.902094696817065098e-03
8.847615461668979497e-01,1.152384538331020225e-01
8.390730463675822870e-01,1.609269536324177130e-01
9.490413547583698151e-01,5.095864524163033760e-02
8.341042047627724720e-01,1.658957952372274725e-01
9.381797509669476121e-01,6.182024903305242264e-02
7.553750000000002407e-01,2.446250000000000091e-01
9.334606925234116837e-01,6.653930747658853839e-02
6.619004065040650087e-01,3.380995934959349913e-01
9.631250000000000089e-01,3.687499999999999806e-02
9.392327476203796710e-01,6.076725237962038451e-02
6.778348214285714324e-01,3.221651785714286231e-01
9.694581479151394010e-01,3.054185208486066491e-02
9.285462962962962585e-01,7.145370370370368596e-02
9.290505201429219984e-01,7.094947985707827920e-02
9.130222764495568022e-01,8.697772355044312842e-02
9.724584866164123209e-01,2.754151338358761664e-02
8.472843250860424558e-01,1.527156749139575442e-01
8.047543532338308214e-01,1.952456467661691508e-01
9.949972436604190840e-01,5.002756339581035730e-03
8.857530104111027702e-01,1.142469895888973130e-01
9.735967325556699192e-01,2.640326744433034792e-02
9.678784549515964120e-01,3.212154504840344926e-02
8.276639960393830098e-01,1.723360039606169625e-01
8.870041570541635778e-01,1.129958429458363112e-01
9.124999999999999778e-01,8.749999999999999445e-02
8.274999999999999023e-01,1.724999999999999867e-01
7.551041666666666874e-01,2.448958333333333681e-01
9.962427735265759754e-01,3.757226473424008124e-03
2.385833333333333417e-01,7.614166666666666305e-01
9.873309998607358029e-01,1.266900013926407741e-02
8.470833333333332993e-01,1.529166666666666730e-01
9.296120462401655793e-01,7.038795375983437907e-02
6.661014983253358279e-01,3.338985016746641166e-01
8.213702554710244907e-01,1.786297445289752872e-01
2.484337529976019254e-01,7.515662470023980468e-01
9.520634914679351191e-01,4.793650853206465196e-02
9.711251242747187540e-01,2.887487572528130500e-02
9.224692769179070329e-01,7.753072308209293939e-02
9.238750000000000018e-01,7.612499999999999822e-02
7.601606234096692782e-01,2.398393765903307773e-01
9.114431160176308389e-01,8.855688398236934156e-02
7.482279496718219347e-01,2.517720503281780098e-01
5.751261082228917854e-01,4.248738917771081591e-01
8.382406089771174962e-01,1.617593910228825316e-01
9.522669631093543252e-01,4.773303689064558458e-02
9.045739690947478540e-01,9.542603090525209053e-02
8.746666666666667034e-01,1.253333333333333244e-01
7.240002517623363998e-01,2.759997482376636557e-01
9.608045817568106051e-01,3.919541824318938800e-02
8.711301703163017995e-01,1.288698296836982837e-01
9.907670449880595642e-01,9.232955011940610981e-03
9.706497533788908116e-01,2.935024662110917795e-02
8.787705272727484029e-01,1.212294727272515138e-01
7.359205749867514523e-01,2.640794250132485477e-01
9.754090359913518693e-01,2.459096400864809601e-02
4.861666666666666914e-01,5.138333333333333641e-01
7.536008138760191821e-01,2.463991861239807624e-01
7.480535614884784579e-01,2.519464385115215421e-01
9.695833333333332416e-01,3.041666666666666477e-02
7.520438262539203000e-01,2.479561737460797832e-01
7.566702435159146090e-01,2.433297564840855576e-01
8.075254158851375985e-01,1.924745841148624292e-01
3.229166666666666297e-01,6.770833333333332593e-01
9.699604968544364159e-01,3.003950314556375414e-02
5.729166666666666297e-01,4.270833333333332593e-01
8.716666666666667007e-01,1.283333333333333270e-01
9.325638678400568482e-01,6.743613215994305465e-02
4.362500000000000266e-01,5.637499999999999734e-01
8.765527383279451135e-01,1.234472616720549420e-01
6.346191104067363531e-01,3.653808895932637579e-01
7.687499999999999889e-02,9.231250000000001954e-01
8.601044849024455097e-01,1.398955150975544903e-01
9.137167554012346482e-01,8.628324459876544894e-02
9.987484025559105749e-01,1.251597444089456957e-03
8.236921052631579476e-01,1.763078947368421079e-01
8.519475420666150489e-01,1.480524579333849233e-01
4.777500000000000080e-01,5.222499999999999920e-01
2.325000000000000122e-01,7.674999999999999600e-01
9.862378416603312381e-01,1.376215833966885557e-02
8.416556653911564378e-01,1.583443346088435066e-01
9.216479740444492030e-01,7.835202595555075533e-02
9.518684210526315859e-01,4.813157894736842107e-02
9.770290556111135283e-01,2.297094438888647172e-02
6.181250000000000355e-01,3.818750000000000200e-01
9.052438526028481203e-01,9.475614739715178259e-02
9.499920728457051933e-01,5.000792715429491081e-02
7.665616179115798401e-01,2.334383820884201599e-01
9.478278039598660998e-01,5.217219604013387246e-02
6.841249999999999831e-01,3.158750000000000169e-01
9.776666666666666838e-01,2.233333333333333351e-02
2.906666666666666288e-01,7.093333333333333712e-01
4.174999999999999267e-01,5.825000000000000178e-01
7.583333333333333592e-02,9.241666666666666918e-01
9.621763261870914796e-01,3.782367381290843711e-02
6.351959525038323173e-01,3.648040474961675717e-01
8.512264150943396057e-01,1.487735849056603665e-01
9.486274970438425269e-01,5.137250295615733431e-02
9.625956010256815354e-01,3.740439897431840910e-02
8.588647588661930676e-01,1.411352411338070156e-01
8.629169029654615297e-01,1.370830970345384703e-01
9.699314173017630214e-01,3.006858269823697513e-02
9.060708417430005657e-01,9.392915825699944821e-02
9.574915875518218433e-01,4.250841244817833015e-02
3.908333333333333659e-01,6.091666666666667451e-01
8.589240812073016818e-01,1.410759187926983738e-01
9.916627047015319496e-01,8.337295298468039989e-03
9.859423463300218682e-01,1.405765366997799998e-02
6.470555337004982865e-01,3.529444662995016579e-01
7.358493589743589913e-01,2.641506410256410642e-01
8.226983333333334203e-01,1.773016666666666630e-01
9.658118594088456188e-01,3.418814059115441589e-02
7.344314935868007099e-01,2.655685064131994011e-01
4.003421717171717353e-01,5.996578282828282092e-01
8.517037087807963758e-01,1.482962912192036797e-01
8.886034844802697119e-01,1.113965155197303714e-01
8.260744470250146465e-01,1.739255529749853535e-01
9.215141010339894523e-01,7.848589896601045057e-02
9.207441421367047463e-01,7.925585786329512883e-02
9.762795013021112744e-01,2.372049869788885393e-02
